clean_text,label,synthetic
1. گیره‌ی شارژش اصلاً خوب نیست و فقط با شارژ گوشی کار می‌کنه.,Negative,1
2. کیفیت صدا خوبه ولی خیلی زود خراب شد.,Negative,1
3. طراحی بدنه‌اش خیلی ضعیف به نظر میاد، انتظار بیشتری داشتم.,Negative,1
1. من هم از این کرم استفاده کردم، ولی برای پوستم خیلی سنگین بود و چربی زیادی بهش میداد.,Negative,1
2. واقعا امیدوار بودم خوب باشه، ولی بعد از استفاده پوستم جوش زد و حس خوبی نداشتم.,Negative,1
3. پوشش دهیش به اندازه‌ای که انتظار داشتم خوب نبود، حس کردم اصلاً رنگ پوستمو یکنواخت نکرد.,Negative,1
1. وقتی زیاد ازش استفاده می‌کنم، واقعا داغ میشه و اذیتم می‌کنه.,Negative,1
2. صفحه نمایش انتظارمو برآورده نکرد و یه چیز خاصی نیست.,Negative,1
3. عملکردش خوبه اما بعد از یه مدت شروع به لگ زدن می‌کنه.,Negative,1
1. من بعد از چند ساعت استفاده، حس کردم تمام کرم پودر پاک شده و هیچ اثرش روی صورتم نیست.,Negative,1
2. پوشش خوبی نداره و اصلاً برای مهمانی‌ها مناسب نیست، خیلی معمولیه.,Negative,1
3. بعد از چند ساعت استفاده، تمام اثرش از بین رفته و احساس می‌کنم بی‌فایدست.,Negative,1
1. من هم این دستگاه رو از دیجی کالا خریدم، ولی بعد از دو ماه خراب شد!,Negative,1
2. چند روز پیش سفارش دادم، اما هنوز به دستم نرسیده و خیلی ناراضیم.,Negative,1
3. دستگاه که به دستم رسید، خط و خش داشت و اصلا توقع نداشتم!,Negative,1
1. من هم خریدم ولی واقعاً به قیمت اصلی نمی‌ارزید و توی کارایی ضعیف عمل کرد.,Negative,1
2. از کیفیتش رضایت نداشتم و احساس کردم بعد از چند بار استفاده خراب میشه.,Negative,1
3. با اینکه قیمت خوبی داشت، ولی توی کارایی خیلی کم آورد و امیدوار بودم بهتر باشه.,Negative,1
1. من این گوشی رو خریدم و واقعاً از کیفیت دوربینش راضی نیستم، عکس‌ها تو شب خیلی خوب نیستن.,Negative,1
2. اپدیت‌هاش هم معمولاً مشکلاتی رو به وجود میارن، یه بار بعد از آپدیت گوشی‌ام ریست شد!,Negative,1
3. تو بازی‌های سنگین خیلی داغ می‌کنه و عملکردش یه کم ضعیف میشه، انتظارم بیشتر از این بود.,Negative,1
۱. دکمه‌ها زود خراب شدن و به هیچ وجه راه نمی‌افتند.,Negative,1
۲. مخلوط‌کن خیلی به سختی کار می‌کنه و اصلا راحت نیست.,Negative,1
۳. ظرفیتش خیلی کمتر از چیزی بود که انتظار داشتم.,Negative,1
1. به نظرم این دریل خیلی خوب نیست، کیفیت ساختش اصلاً طبق انتظار نبود.,Negative,1
2. من هم خریدم ولی بعد از یک ماه استفاده مشکلی پیش اومد و نتونستم ازش استفاده کنم.,Negative,1
3. بسته‌بندی خوب بود، اما در عمل خیلی از توانش کاسته شده و احساس می‌کنم قیمتش هم زیاد بود.,Negative,1
1. واقعاً انتظار داشتم بهتر از مدل قبلی باشه، ولی صداش همونقدر بلند بود و تفاله‌ها هم خشک نمی‌شدند.,Negative,1
2. به نظرم هیچ پیشرفتی نسبت به آبمیوه‌گیری قدیمی‌ام نداشت و شستشو هم سخت‌تر شده بود.,Negative,1
3. واقعاً از خریدش پشیمونم، چون فقط ظاهرش تغییر کرده و عملکردش همانند قبلیه.,Negative,1
1. من این لپتاپ رو خریدم ولی اصلاً از باتریش راضی نیستم، خیلی زود تموم میشه.,Negative,1
2. در مورد وای فای 5 گیگاهرتز اعلام نکرده بودند و این یه مشکل بزرگ بود برام.,Negative,1
3. فکر می‌کردم قدرت سی‌پی‌یو بهتر از این باشه، ولی در عمل چندان تفاوتی با نسل 7 ندیدم.,Negative,1
متاسفانه من هم همین مشکل رو داشتم، حدود 4 ساعت فقط انتظار کشیدم و هنوز دانلود تموم نشد.,Negative,1
بازی خیلی خوبه ولی واقعا سرعت دانلودش غیرقابل تحمل بود، ۲ روز تو صف دانلود موندم.,Negative,1
من هم به خاطر سرعت پایین دانلود، انگیزه‌ام برای ادامه بازی خیلی کم شد و کلافه شدم.,Negative,1
1. من هم این لپ‌تاپ رو خریدم ولی کیفیت صفحه‌اش اصلاً خوب نبود و دچار مشکل شدم.,Negative,1
2. دی وی دی رامش خیلی صدا میده و کلاً برای من کاربردی نبود.,Negative,1
3. وقتی میخواستم ویندوز نصب کنم، به شدت مشکل داشتم و خیلی اذیت شدم.,Negative,1
واقعاً از کارایی این لپ تاپ راضی نبودم، نصب ویندوزش خیلی دردسر داشت و پورت‌های کم هم خیلی اذیت می‌کنه.,Negative,1
من هم تجربه خوبی نداشتم، نصب ویندوزش کلی زمان برد و از کمبود پورت‌های یو اس بی خیلی شاکی‌ام.,Negative,1
به نظرم این لپ تاپ به اندازه‌ای که فکر می‌کردم خوب نبود، نصب ویندوزش خیلی سخت پیش رفت,Negative,1
رنده خیلی خوب نیست، مواد رنده شده به راحتی پخش میشه.,Negative,1
بعد از چند بار استفاده، تیزی‌اش کم شد و کارایی‌اش رو از دست داد.,Negative,1
جنسش به نظرم کیفیت لازم رو نداره و زود خراب میشه.,Negative,1
من خریدم ولی واقعا از کیفیتش راضی نبودم.,Negative,1
انتظار بیشتری داشتم، اصلاً به کارم نیامد.,Negative,1
به نظرم قیمتش نسبت به کیفیت کمی بالاست.,Negative,1
کیفیت بالا و قیمت خوب، ولی مدتی طول کشید تا به دستم برسه.,Negative,1
به نظرم قیمت خوب نبود چون بعد از خرید متوجه عیبی شدم.,Negative,1
کلا راضی نبودم، کیفیت به اندازه‌ی انتظار من نبود.,Negative,1
1. من که با این پردازنده به مشکل خوردم، عملکردش اصلاً عالی نیست.,Negative,1
2. باطریش خیلی زود داغ می‌شه و سریع خالی می‌شه.,Negative,1
3. انتظار بیشتری داشتم، ولی واقعاً راضی‌کننده نبود.,Negative,1
1. جاقاشقی برای من خیلی جاگیر بود و اصلاً نمی‌خورد به فضای کوچک آشپزخانه‌ام.,Negative,1
2. واقعاً انتظار نداشتم اینقدر بزرگ باشه، برای جاقاشقیم اصلاً مناسب نبود.,Negative,1
3. اندازه‌اش خیلی بزرگ‌تر از چیزی بود که فکر می‌کردم و فضای زیادی رو اشغال کرد.,Negative,1
فن هیتری که خریدیم اصلاً دما رو بالا نمی‌برد.,Negative,1
کیفیت ساخت خیلی پایین بود و زود شکست.,Negative,1
صداش خیلی زیاد بود و خواب رو زود بهم زد.,Negative,1
سری آخر واقعا ناامیدکننده بود، انتظار بیشتری داشتم.,Negative,1
فقط چند تا قسمت خوب بود، بقیه‌اش خیلی تکراری بود.,Negative,1
خیلی از داستان‌ها رو بی‌خودی کش دادن و خسته‌کننده شد.,Negative,1
کیسه‌هاش اصلا کیفیت خوبی ندارن و زود پاره میشن.,Negative,1
دائم باید کیسه جدید بخرم، خیلی کلافه‌کننده است.,Negative,1
انتظار داشتم کیسه‌ها مقاوم‌تر باشن، ولی اصلا اینطور نیست.,Negative,1
من این مایکروویو رو خریدم ولی کیفیت غذا رو خراب کرد و اصلا راضی نیستم.,Negative,1
بعد از یک مدت استفاده، کم کم دماش پایین اومد و دیگه کارایی خوبی نداره.,Negative,1
انتظار داشتم غذاها خوشمزه بشن ولی به هیچ وجه اینطور نشد.,Negative,1
1. منم بعضی وقتا حس می‌کنم این چیز سوراخ شده، واقعاً اذیت کننده‌ست.,Negative,1
2. چکه کردنش واقعاً بدجوری اعصابم رو خورد کرد.,Negative,1
3. خیلی وقتا لباس‌هام خیس میشه و این یکی از نقاط ضعف بزرگشه.,Negative,1
1. لیزر دقیق نبود و مدام خطا می‌افتاد.,Negative,1
2. کیفیت ساختش خیلی پایین بود و زود خراب شد.,Negative,1
3. قیمتش هم نسبت به امکاناتش بالا بود.,Negative,1
1. من یکی خریدم ولی خیلی زود داغ می‌کنه.,Negative,1
2. کیفیت صفحه‌اش به انتظار من نرسید، باورتون نمیشه!,Negative,1
3. عمر باتریش خیلی پایین‌تر از چیزی بود که فکر می‌کردم.,Negative,1
1. به من رسید ولی کیفیتش خوب نبود و به اندازه‌ای که فکر می‌کردم کارا نیود.,Negative,1
2. تجربه‌ی بدی بود، بخارش خیلی ضعیف بود و اصلاً راضی‌کننده نبود.,Negative,1
3. فکر می‌کردم قیمت پایین، کیفیت خوب رو می‌رسونه ولی کاملاً اشتباه بود.,Negative,1
1. من هم اینو دارم، ولی بعد از چند ماه باتریش افت کرد و الان زود خالی میشه.,Negative,1
2. واقعا انتظار بیشتری داشتم، بعد از یک سال دوربینش کیفیتش رو از دست داد.,Negative,1
3. کاورش خیلی زود خراب شد، فکر نمی‌کردم اینطوری بشه.,Negative,1
1. دریچه بخار اصلاً جوره و همیشه باز می‌مونه، اصلاً راضی نیستم.,Negative,1
