clean_text,gpt_label
سلام با این قیمت و این سایز جایگزینی براش نیست اگر نیاز به تلویزیون 4 دارید بهتر است تو رنج قیمت 3 به بالا دنبالش بگردین 4 های 43 و 49 که زیر 3 تومن قیمت دارن سخت افزار قوی برای اجرای 4 ندارن و کندی ایجاد می کنن نقاط مثبت زیاد داره کنترل جادویی با طراحی مناسب کار رو راحت می کنه,Positive
اگر کیفیت تصویر براتون مهمتره نخرین اگه بچه کوچیک دارین و نگران ضربه خوردن هستین پلاسما گزینه خوبیه البته الجی با همین قیمت تلویزیون ساخته با فناوری ضدضربه,Negative
من دو سال هست که از این دستگاه اضافه می کنم واقعا راضی هستم تصویر مناسب و گیرنده دیجیتال قوی از نقاط مثبت این دستگاه هست در برابر پولی که پرداخت میشه گزینه بسیار مناسبی هست سونی با همین امکانات بالای 4 تومان باید هزینه کرد که خب البته سونی چیز دیگری است صدا نقطه ضعف این دستگاه هست که با یک سیستم صوتی مناسب حل میشه البته اگر سالن بزرگی ندارید فکر نکنم صدا هم مشکل باشه در کل پیشنهاد مناسبی هست ولی اگر تولید بشه,Positive
دیروز بدستم رسید نمیدونم این لکه سیاه چیه که دوستان گفتن و باعث شک و شبه توی خریدم شدن اصلا همچین چیزی نداشت از گارانتی هم اومدن و با ادب و احترام رایگان نصب کردن و اصلا از قضیه لکه سیاه خبر نداشتن دو تا عینک داره ولی اصلا شبیه این عینک های توی تصویر نیست اگه امکان نقد تصویری بود عکس میذاشتم انصافا صداش هم خوبه و تازه امکان زیاد کردن از طریق تنظیمات هم هست افزایش سطح صدا برای دوستانی که میگن صداش کمه شاید واسه خونه خیلی بزرگ اینو تهیه کردن مال ما که خونمون تقریبا 110 متره کاملا صداش کافیه اگه دیجی کالا بغل یه نفر 180 سانتی عکس تلویزیون رو بذاره قشنگ همه میفهمن چقدره اندازه تلویزیون نه برای این محصول برای هر محصولی در کنار یه فرد عکس محصولو رو بذاره بهتر اندازه اش مشخص میشه همچنین میز تلویزون هم خود دیجی پیشنهاد بده واسه تلویزون خیلی بهتر میشه همیچنین شما خودتون باید تلویزیون رو توی سایت ثبت کنید تا سایتش یه کلیپ بده و توی تلویزیون پخش کنید تا تلویزیون امکان اجرا فرمت رو داشته باشه و اما سه بعدیش که بنظر من که با تلویزیون های گرون تر سه بعدی دیده بودم زیاد تعریفی نداشت ولی بقیه دیدن خوششون اومد کیفیت 2 بعدی هم انصافا خوبه در کل بنظرم خوبه,Positive
لطفا موجود و در شگفت انگیز قرار دهید,Positive
حدود سه ماهه که خریدمش تو این رنج قیمت خیلی عالیه,Positive
حتما به کسایی که دنبال تلویزیون هایی با این سایز هستین خرید این تلویزیون هوشمند ال جی رو پیشنهاد میکنم شک نکنید ارزش خرید نسبت به قیمت رو داره,Positive
خیلی زیبا و شیک طراحی شده و به معنای واقعی هوشمنده قیمتشم مناسبه و کنترلش جادویی و کاربردیه اگر کسی میخواد ال ای دی بخره پیشنهاد میکنم همین مدل رو تهیه کنه,Positive
از همه لحاظ عالیه من کلی تحقیق کردم طوریکه حتی خود نماینده ال جی میگفت با اینکه این تلویزیون یخورده قدیمی شده ولی تو تلویزیون های ال جی با این رنج قیمت این تلویزیون از همه بهتر در اومده من هم از خریدم خیلی راضیم,Positive
سلام من یک سال پیش این یخچالو از دیجی کالا گرفتم اصلا صدا نداره دمای فریزر خیلی خوبه و قسمت سبد میوه یخچال کاهورو تازه نگه میداره و بوگیر قدرتمندی داره,Positive
واسه هر نوع کاربری این تلویزیون یه انتخاب خوب محسوب میشه و نیازهاتون رو رفع میکنه,Positive
یکساله خریدم نه از دی جی از بازار خریدم کیفیت خوبی داره باریکه شیکه قابلیت هاشم به نسبت قیمت خوبه فقط صفحه ال ای دی خیلی حساسه بهتره یه صفحه نمایش دحد صد هزارتومان براش بگیرید به هیچ عنوان در کیفیتش اثری نداره و نور هم منعکس نمیشه,Positive
این محصول در ایران بسیار نو اوری بالا یی داره چون مردم توان خرید تلوزیون 5 رو ندارن,Negative
قیمت وکیفیت مناسب,Positive
این تلویزیون رو از نمایندگی گرفتم اما برای دوستانی که میخوان اینو بخرن به نسبت قیمت واقعن فوق العاده س مخصوصن برای من که حتمن میخواستم تلویزیونم هوشمند نباشه تقریبن همه امکانات ممکن رو داره کیفیت تصویر واقعن خوبه کیفیت سه بعدی هم به همچنین با اینکه طبقه اولم و آنتنی که استفاده می کنم از این آنتن های آهنربایی پشت پنجره س کلن 10 سانته تمام شبکه ها رو دریافت میکنه و اما صدای نسبتن ضعیفی داره مخصوصن توی فیلمایی که از روی هارد اجرا میکنتم واقعن صدای ضعیفی داره مشکل دیگه هم این بود که قابش تکرنگ و خاکستریه دوست داشتم قابش مشکی میبود ولی خب همین یک رنگ رو داره کلن یک مقدار نگران انطباق تصویرش توی حالت بازی بودم که خب با ایکس وان هم چک کردم اصلن مشکل پرش تصویر و اینها هم نداره حتا توی بازی های 60 اصلن پرش یا عدم انطباق دیده نمیشه,Positive
